"id","profileName","text","date","title","rating","images","helpful","variant:"
"R12SAJPC656L73","N.Ramz","Great litter","Revisado en los Estados Unidos el 3 de noviembre de 2025","Fast delivery","5.0 de 5 estrellas","","0",
"RG7L9QOQ3K1N7","Amazon Customer","It smells good. Less dust. It clumps really well.","Revisado en los Estados Unidos el 1 de noviembre de 2025","Clumpy","5.0 de 5 estrellas","","0",
"R3AZGVFVCAUCNN","Raven","I like this product, but recently the dust free litter has been generating quite a bit of dust.  Seems to be some quality control issues.","Revisado en los Estados Unidos el 29 de octubre de 2025","Good but dusty","4.0 de 5 estrellas","","0",
"R2ZT11BT43N1NS","Megan Torok","Honestly, the texture is spot on for litter. The dust, however, is a lot more than I thought it was going to be and my cats actually track this all over the house even with a little Matt in front of their litter box. It doesn’t last very long doesn’t have very much odor control and I guess for the price it’s OK but I would like something where I don’t have to buy three days later.","Revisado en los Estados Unidos el 28 de octubre de 2025","Not so great litter","3.0 de 5 estrellas","","0",
"R37GDS1N9IHNE9","Amazon Customer","I prefer it in the plastic not in a bag I thought they were coming in the plastic container but it came in a box and I didn't care for it but I used it but I'm back to my plastic bottles","Revisado en los Estados Unidos el 28 de octubre de 2025","The plastic bottles are better than the box","5.0 de 5 estrellas","","0",
"R1BYYK7EOMO3J0","Mae","Good quality","Revisado en los Estados Unidos el 28 de octubre de 2025","Good quality","5.0 de 5 estrellas","","0",
"R2PFMP1ZXUYV6A","MK","Does not clump. Leaves all urine in wet litter spread across the litter box and therefore does not contain the smell of urine","Revisado en los Estados Unidos el 28 de octubre de 2025","Does not clump","3.0 de 5 estrellas","","0",
"R3NI0ODXWRVZY2","Amazon Customer","Mostly clumps well but sometimes doesnt","Revisado en los Estados Unidos el 28 de octubre de 2025","Moderate clumping","5.0 de 5 estrellas","","0",
"R3I8Y0N7X3M4DM","ItsTiffanyAnne","So easy to clean! It clumps and slides right out of box. Stays fresh too!! I won’t buy another brand.","Revisado en los Estados Unidos el 27 de octubre de 2025","Best","5.0 de 5 estrellas","","0",
"R2P2XXEWRA40D6","Regina","Clumps OK, but if the cat urinates down the side of the pan, the litter becomes gummy even if one places several inches of litter in the pan.","Revisado en los Estados Unidos el 27 de octubre de 2025","Useful for cats who urinate in the center of the pan","4.0 de 5 estrellas","","0",
"R2J24SZGE0Q4P5","Laura","Good stuff","Revisado en los Estados Unidos el 26 de octubre de 2025","Good","5.0 de 5 estrellas","","0",
